EID,FP,FP_YESNO,Year,SCL,SCLbinned,Season,Fall,Spring,Summer,Winter,OtherSeason,y0,y1,y2
56333,0,No,2018,76.6,70-79.9,Fall,1,0,0,0,0,NA,0,NA
56388,0,No,2018,73,70-79.9,Fall,1,0,0,0,0,NA,0,NA
56389,0,No,2018,39,35-39.9,Fall,1,0,0,0,0,NA,0,NA
56393,0,No,2018,46.7,45-49.9,Fall,1,0,0,0,0,NA,0,NA
56390,0,No,2018,58.2,55-59.9,Fall,1,0,0,0,0,NA,0,NA
56391,0,No,2018,57.9,55-59.9,Fall,1,0,0,0,0,NA,0,NA
56392,0,No,2018,58.8,55-59.9,Fall,1,0,0,0,0,NA,0,NA
56396,0,No,2018,36.1,35-39.9,Fall,1,0,0,0,0,NA,0,NA
56397,0,No,2018,55.5,55-59.9,Fall,1,0,0,0,0,NA,0,NA
376,1,Yes,1983,42.5,40-44.9,Summer,0,0,1,0,1,0,1,0
379,1,Yes,1983,42.2,40-44.9,Summer,0,0,1,0,1,0,1,0
380,1,Yes,1983,42.7,40-44.9,Summer,0,0,1,0,1,0,1,0
384,1,Yes,1983,36.3,35-39.9,Summer,0,0,1,0,1,0,1,0
383,1,Yes,1983,41.1,40-44.9,Summer,0,0,1,0,1,0,1,0
382,1,Yes,1983,53.8,50-54.9,Summer,0,0,1,0,1,0,1,0
389,1,Yes,1983,38.2,35-39.9,Fall,1,0,0,0,0,0,1,0
391,1,Yes,1983,38,35-39.9,Fall,1,0,0,0,0,0,1,0
392,1,Yes,1983,35.2,35-39.9,Fall,1,0,0,0,0,0,1,0
390,1,Yes,1983,40.1,40-44.9,Fall,1,0,0,0,0,0,1,0
394,1,Yes,1984,40.7,40-44.9,Spring,0,1,0,0,1,0,1,0
395,1,Yes,1984,36.9,35-39.9,Spring,0,1,0,0,1,0,1,0
398,1,Yes,1984,36,35-39.9,Summer,0,0,1,0,1,0,1,0
399,1,Yes,1984,40.9,40-44.9,Summer,0,0,1,0,1,0,1,0
401,1,Yes,1984,28,20-29.9,Summer,0,0,1,0,1,0,1,0
404,1,Yes,1984,38.2,35-39.9,Summer,0,0,1,0,1,0,1,0
405,1,Yes,1984,56.8,55-59.9,Summer,0,0,1,0,1,0,1,0
406,1,Yes,1984,42,40-44.9,Summer,0,0,1,0,1,0,1,0
409,1,Yes,1984,36.3,35-39.9,Summer,0,0,1,0,1,0,1,0
410,1,Yes,1984,42.9,40-44.9,Summer,0,0,1,0,1,0,1,0
412,1,Yes,1984,45,45-49.9,Summer,0,0,1,0,1,0,1,0
416,1,Yes,1984,36.4,35-39.9,Summer,0,0,1,0,1,0,1,0
418,1,Yes,1984,64,60-64.9,Fall,1,0,0,0,0,0,1,0
419,1,Yes,1985,63.2,60-64.9,Summer,0,0,1,0,1,0,1,0
420,1,Yes,1985,43.4,40-44.9,Summer,0,0,1,0,1,0,1,0
421,1,Yes,1985,42.4,40-44.9,Summer,0,0,1,0,1,0,1,0
422,1,Yes,1985,45.5,45-49.9,Summer,0,0,1,0,1,0,1,0
425,1,Yes,1985,34,30-34.9,Summer,0,0,1,0,1,0,1,0
426,1,Yes,1985,48.9,45-49.9,Summer,0,0,1,0,1,0,1,0
436,1,Yes,1985,41.6,40-44.9,Fall,1,0,0,0,0,0,1,0
437,1,Yes,1985,57.7,55-59.9,Fall,1,0,0,0,0,0,1,0
440,1,Yes,1985,36.2,35-39.9,Fall,1,0,0,0,0,0,1,0
442,1,Yes,1985,41.2,40-44.9,Winter,0,0,0,1,1,0,1,0
445,1,Yes,1986,33.9,30-34.9,Winter,0,0,0,1,1,0,1,0
444,1,Yes,1986,39,35-39.9,Winter,0,0,0,1,1,0,1,0
446,1,Yes,1986,39.7,35-39.9,Winter,0,0,0,1,1,0,1,0
443,1,Yes,1986,44.8,40-44.9,Winter,0,0,0,1,1,0,1,0
447,1,Yes,1986,41.6,40-44.9,Winter,0,0,0,1,1,0,1,0
449,1,Yes,1986,40,40-44.9,Winter,0,0,0,1,1,0,1,0
455,1,Yes,1986,35,35-39.9,Spring,0,1,0,0,1,0,1,0
456,1,Yes,1986,36,35-39.9,Spring,0,1,0,0,1,0,1,0
460,1,Yes,1986,39.5,35-39.9,Spring,0,1,0,0,1,0,1,0
454,1,Yes,1986,43.1,40-44.9,Spring,0,1,0,0,1,0,1,0
457,1,Yes,1986,41,40-44.9,Spring,0,1,0,0,1,0,1,0
459,1,Yes,1986,40.5,40-44.9,Spring,0,1,0,0,1,0,1,0
458,1,Yes,1986,45.5,45-49.9,Spring,0,1,0,0,1,0,1,0
461,1,Yes,1986,33.8,30-34.9,Spring,0,1,0,0,1,0,1,0
462,1,Yes,1986,38,35-39.9,Spring,0,1,0,0,1,0,1,0
464,1,Yes,1986,39.7,35-39.9,Spring,0,1,0,0,1,0,1,0
466,1,Yes,1986,39.9,35-39.9,Spring,0,1,0,0,1,0,1,0
463,1,Yes,1986,41.8,40-44.9,Spring,0,1,0,0,1,0,1,0
467,1,Yes,1986,50.8,50-54.9,Spring,0,1,0,0,1,0,1,0
470,1,Yes,1986,35.2,35-39.9,Spring,0,1,0,0,1,0,1,0
471,1,Yes,1986,42.5,40-44.9,Spring,0,1,0,0,1,0,1,0
473,1,Yes,1986,44.9,40-44.9,Spring,0,1,0,0,1,0,1,0
475,1,Yes,1986,44.3,40-44.9,Spring,0,1,0,0,1,0,1,0
477,1,Yes,1986,37.3,35-39.9,Spring,0,1,0,0,1,0,1,0
479,1,Yes,1986,37.3,35-39.9,Spring,0,1,0,0,1,0,1,0
483,1,Yes,1986,52.2,50-54.9,Summer,0,0,1,0,1,0,1,0
491,1,Yes,1986,35.2,35-39.9,Summer,0,0,1,0,1,0,1,0
499,1,Yes,1986,33.5,30-34.9,Summer,0,0,1,0,1,0,1,0
500,1,Yes,1986,34.2,30-34.9,Summer,0,0,1,0,1,0,1,0
506,1,Yes,1986,35.8,35-39.9,Summer,0,0,1,0,1,0,1,0
507,1,Yes,1986,37.4,35-39.9,Summer,0,0,1,0,1,0,1,0
508,1,Yes,1986,40.3,40-44.9,Summer,0,0,1,0,1,0,1,0
510,1,Yes,1986,38.1,35-39.9,Summer,0,0,1,0,1,0,1,0
514,1,Yes,1986,42,40-44.9,Summer,0,0,1,0,1,0,1,0
515,1,Yes,1986,43.7,40-44.9,Summer,0,0,1,0,1,0,1,0
513,1,Yes,1986,49.7,45-49.9,Summer,0,0,1,0,1,0,1,0
516,1,Yes,1986,46.8,45-49.9,Summer,0,0,1,0,1,0,1,0
517,1,Yes,1986,45.8,45-49.9,Summer,0,0,1,0,1,0,1,0
519,1,Yes,1986,42.1,40-44.9,Summer,0,0,1,0,1,0,1,0
521,1,Yes,1986,39.6,35-39.9,Summer,0,0,1,0,1,0,1,0
524,1,Yes,1986,37.2,35-39.9,Summer,0,0,1,0,1,0,1,0
526,1,Yes,1986,45.8,45-49.9,Summer,0,0,1,0,1,0,1,0
527,1,Yes,1986,36.7,35-39.9,Summer,0,0,1,0,1,0,1,0
528,1,Yes,1986,36.4,35-39.9,Summer,0,0,1,0,1,0,1,0
532,1,Yes,1986,34.1,30-34.9,Summer,0,0,1,0,1,0,1,0
530,1,Yes,1986,35.9,35-39.9,Summer,0,0,1,0,1,0,1,0
539,1,Yes,1986,38.2,35-39.9,Summer,0,0,1,0,1,0,1,0
540,1,Yes,1986,48.4,45-49.9,Summer,0,0,1,0,1,0,1,0
541,1,Yes,1986,34.5,30-34.9,Summer,0,0,1,0,1,0,1,0
545,1,Yes,1986,39.8,35-39.9,Summer,0,0,1,0,1,0,1,0
548,1,Yes,1986,34.7,30-34.9,Summer,0,0,1,0,1,0,1,0
550,1,Yes,1986,39.6,35-39.9,Summer,0,0,1,0,1,0,1,0
549,1,Yes,1986,41.2,40-44.9,Summer,0,0,1,0,1,0,1,0
551,1,Yes,1986,44.1,40-44.9,Summer,0,0,1,0,1,0,1,0
558,1,Yes,1986,48.9,45-49.9,Fall,1,0,0,0,0,0,1,0
561,1,Yes,1986,39.4,35-39.9,Fall,1,0,0,0,0,0,1,0
562,1,Yes,1986,36.6,35-39.9,Fall,1,0,0,0,0,0,1,0
563,1,Yes,1986,35.7,35-39.9,Fall,1,0,0,0,0,0,1,0
565,1,Yes,1986,58.9,55-59.9,Fall,1,0,0,0,0,0,1,0
569,1,Yes,1986,37,35-39.9,Fall,1,0,0,0,0,0,1,0
571,1,Yes,1986,32.6,30-34.9,Fall,1,0,0,0,0,0,1,0
572,1,Yes,1986,46.9,45-49.9,Fall,1,0,0,0,0,0,1,0
573,1,Yes,1986,35.5,35-39.9,Fall,1,0,0,0,0,0,1,0
575,1,Yes,1986,39.4,35-39.9,Fall,1,0,0,0,0,0,1,0
580,1,Yes,1986,33.8,30-34.9,Fall,1,0,0,0,0,0,1,0
579,1,Yes,1986,36.3,35-39.9,Fall,1,0,0,0,0,0,1,0
584,1,Yes,1986,39.7,35-39.9,Fall,1,0,0,0,0,0,1,0
585,1,Yes,1986,38.1,35-39.9,Fall,1,0,0,0,0,0,1,0
583,1,Yes,1986,50.5,50-54.9,Fall,1,0,0,0,0,0,1,0
588,1,Yes,1986,34.8,30-34.9,Fall,1,0,0,0,0,0,1,0
587,1,Yes,1986,45,45-49.9,Fall,1,0,0,0,0,0,1,0
592,1,Yes,1986,49.6,45-49.9,Fall,1,0,0,0,0,0,1,0
594,1,Yes,1986,49.4,45-49.9,Fall,1,0,0,0,0,0,1,0
595,1,Yes,1986,34.5,30-34.9,Fall,1,0,0,0,0,0,1,0
600,1,Yes,1986,35.8,35-39.9,Winter,0,0,0,1,1,0,1,0
601,1,Yes,1986,37.5,35-39.9,Winter,0,0,0,1,1,0,1,0
603,1,Yes,1986,40.2,40-44.9,Winter,0,0,0,1,1,0,1,0
607,1,Yes,1986,34,30-34.9,Winter,0,0,0,1,1,0,1,0
606,1,Yes,1986,36.2,35-39.9,Winter,0,0,0,1,1,0,1,0
609,1,Yes,1986,35.9,35-39.9,Winter,0,0,0,1,1,0,1,0
610,1,Yes,1986,38.1,35-39.9,Winter,0,0,0,1,1,0,1,0
612,1,Yes,1986,50,50-54.9,Winter,0,0,0,1,1,0,1,0
616,1,Yes,1987,38,35-39.9,Winter,0,0,0,1,1,0,1,0
617,1,Yes,1987,44.3,40-44.9,Winter,0,0,0,1,1,0,1,0
619,1,Yes,1987,43.9,40-44.9,Winter,0,0,0,1,1,0,1,0
622,1,Yes,1987,36.8,35-39.9,Winter,0,0,0,1,1,0,1,0
625,1,Yes,1987,35.4,35-39.9,Spring,0,1,0,0,1,0,1,0
632,1,Yes,1987,42.3,40-44.9,Spring,0,1,0,0,1,0,1,0
635,1,Yes,1987,32.4,30-34.9,Spring,0,1,0,0,1,0,1,0
636,1,Yes,1987,32.5,30-34.9,Spring,0,1,0,0,1,0,1,0
648,1,Yes,1987,52.1,50-54.9,Spring,0,1,0,0,1,0,1,0
654,1,Yes,1987,36.9,35-39.9,Spring,0,1,0,0,1,0,1,0
656,1,Yes,1987,35.4,35-39.9,Spring,0,1,0,0,1,0,1,0
659,1,Yes,1987,33.2,30-34.9,Summer,0,0,1,0,1,0,1,0
663,1,Yes,1987,47,45-49.9,Summer,0,0,1,0,1,0,1,0
666,1,Yes,1987,38.3,35-39.9,Summer,0,0,1,0,1,0,1,0
667,1,Yes,1987,38.6,35-39.9,Summer,0,0,1,0,1,0,1,0
672,1,Yes,1987,41.6,40-44.9,Summer,0,0,1,0,1,0,1,0
673,1,Yes,1987,44.2,40-44.9,Summer,0,0,1,0,1,0,1,0
684,1,Yes,1987,44.2,40-44.9,Summer,0,0,1,0,1,0,1,0
685,1,Yes,1987,37,35-39.9,Summer,0,0,1,0,1,0,1,0
689,1,Yes,1987,31.9,30-34.9,Summer,0,0,1,0,1,0,1,0
687,1,Yes,1987,38.3,35-39.9,Summer,0,0,1,0,1,0,1,0
691,1,Yes,1987,35.1,35-39.9,Summer,0,0,1,0,1,0,1,0
696,1,Yes,1987,31.5,30-34.9,Summer,0,0,1,0,1,0,1,0
693,1,Yes,1987,39,35-39.9,Summer,0,0,1,0,1,0,1,0
695,1,Yes,1987,39,35-39.9,Summer,0,0,1,0,1,0,1,0
697,1,Yes,1987,39.2,35-39.9,Summer,0,0,1,0,1,0,1,0
698,1,Yes,1987,34.9,30-34.9,Summer,0,0,1,0,1,0,1,0
700,1,Yes,1987,35.6,35-39.9,Summer,0,0,1,0,1,0,1,0
704,1,Yes,1987,31.1,30-34.9,Summer,0,0,1,0,1,0,1,0
707,1,Yes,1987,39.7,35-39.9,Summer,0,0,1,0,1,0,1,0
716,1,Yes,1987,37.8,35-39.9,Fall,1,0,0,0,0,0,1,0
717,1,Yes,1987,29,20-29.9,Fall,1,0,0,0,0,0,1,0
723,1,Yes,1988,33.2,30-34.9,Winter,0,0,0,1,1,0,1,0
731,1,Yes,1988,36,35-39.9,Winter,0,0,0,1,1,0,1,0
736,1,Yes,1988,51,50-54.9,Winter,0,0,0,1,1,0,1,0
741,1,Yes,1988,35.1,35-39.9,Winter,0,0,0,1,1,0,1,0
743,1,Yes,1988,41.4,40-44.9,Winter,0,0,0,1,1,0,1,0
739,1,Yes,1988,48.8,45-49.9,Winter,0,0,0,1,1,0,1,0
742,1,Yes,1988,52,50-54.9,Winter,0,0,0,1,1,0,1,0
746,1,Yes,1988,61.6,60-64.9,Winter,0,0,0,1,1,0,1,0
748,1,Yes,1988,42.8,40-44.9,Spring,0,1,0,0,1,0,1,0
749,1,Yes,1988,45.9,45-49.9,Spring,0,1,0,0,1,0,1,0
756,1,Yes,1988,36.2,35-39.9,Spring,0,1,0,0,1,0,1,0
759,1,Yes,1988,49.3,45-49.9,Spring,0,1,0,0,1,0,1,0
760,1,Yes,1988,45.4,45-49.9,Spring,0,1,0,0,1,0,1,0
762,1,Yes,1988,35.8,35-39.9,Spring,0,1,0,0,1,0,1,0
761,1,Yes,1988,40.8,40-44.9,Spring,0,1,0,0,1,0,1,0
2017,1,Yes,1988,48.7,45-49.9,Spring,0,1,0,0,1,0,1,0
864,1,Yes,1988,44.1,40-44.9,Spring,0,1,0,0,1,0,1,0
865,1,Yes,1988,40.2,40-44.9,Spring,0,1,0,0,1,0,1,0
868,1,Yes,1988,45.1,45-49.9,Spring,0,1,0,0,1,0,1,0
876,1,Yes,1988,40.8,40-44.9,Spring,0,1,0,0,1,0,1,0
892,1,Yes,1988,38.7,35-39.9,Spring,0,1,0,0,1,0,1,0
893,1,Yes,1988,47.3,45-49.9,Spring,0,1,0,0,1,0,1,0
898,1,Yes,1988,47.7,45-49.9,Spring,0,1,0,0,1,0,1,0
906,1,Yes,1988,32.3,30-34.9,Summer,0,0,1,0,1,0,1,0
905,1,Yes,1988,45.4,45-49.9,Summer,0,0,1,0,1,0,1,0
908,1,Yes,1988,31.4,30-34.9,Summer,0,0,1,0,1,0,1,0
909,1,Yes,1988,48,45-49.9,Summer,0,0,1,0,1,0,1,0
912,1,Yes,1988,34.5,30-34.9,Summer,0,0,1,0,1,0,1,0
933,1,Yes,1988,38.1,35-39.9,Summer,0,0,1,0,1,0,1,0
934,1,Yes,1988,40.4,40-44.9,Summer,0,0,1,0,1,0,1,0
927,1,Yes,1988,33.9,30-34.9,Summer,0,0,1,0,1,0,1,0
922,1,Yes,1988,46,45-49.9,Summer,0,0,1,0,1,0,1,0
939,1,Yes,1988,31.4,30-34.9,Summer,0,0,1,0,1,0,1,0
954,1,Yes,1988,44.1,40-44.9,Summer,0,0,1,0,1,0,1,0
3185,1,Yes,1988,64.9,60-64.9,Summer,0,0,1,0,1,0,1,0
1073,1,Yes,1988,38.3,35-39.9,Summer,0,0,1,0,1,0,1,0
1083,1,Yes,1988,35.7,35-39.9,Summer,0,0,1,0,1,0,1,0
1089,1,Yes,1988,42,40-44.9,Summer,0,0,1,0,1,0,1,0
1091,1,Yes,1988,39.5,35-39.9,Summer,0,0,1,0,1,0,1,0
1090,1,Yes,1988,42,40-44.9,Summer,0,0,1,0,1,0,1,0
1096,1,Yes,1988,36,35-39.9,Summer,0,0,1,0,1,0,1,0
1097,1,Yes,1988,44.4,40-44.9,Summer,0,0,1,0,1,0,1,0
1101,1,Yes,1988,37.8,35-39.9,Fall,1,0,0,0,0,0,1,0
1107,1,Yes,1988,38.2,35-39.9,Fall,1,0,0,0,0,0,1,0
1105,1,Yes,1988,48.9,45-49.9,Fall,1,0,0,0,0,0,1,0
1109,1,Yes,1988,35.7,35-39.9,Fall,1,0,0,0,0,0,1,0
1115,1,Yes,1988,33.8,30-34.9,Fall,1,0,0,0,0,0,1,0
1118,1,Yes,1988,36.5,35-39.9,Fall,1,0,0,0,0,0,1,0
1124,1,Yes,1988,37.7,35-39.9,Fall,1,0,0,0,0,0,1,0
1121,1,Yes,1988,40,40-44.9,Fall,1,0,0,0,0,0,1,0
1120,1,Yes,1988,56.1,55-59.9,Fall,1,0,0,0,0,0,1,0
1149,1,Yes,1988,30.2,30-34.9,Winter,0,0,0,1,1,0,1,0
1148,1,Yes,1988,38.2,35-39.9,Winter,0,0,0,1,1,0,1,0
1154,1,Yes,1988,45.7,45-49.9,Winter,0,0,0,1,1,0,1,0
2015,1,Yes,1989,31,30-34.9,Winter,0,0,0,1,1,0,1,0
1167,1,Yes,1989,42.4,40-44.9,Winter,0,0,0,1,1,0,1,0
1137,1,Yes,1989,33.3,30-34.9,Winter,0,0,0,1,1,0,1,0
1140,1,Yes,1989,33,30-34.9,Winter,0,0,0,1,1,0,1,0
1142,1,Yes,1989,43,40-44.9,Winter,0,0,0,1,1,0,1,0
1138,1,Yes,1989,48.2,45-49.9,Winter,0,0,0,1,1,0,1,0
1141,1,Yes,1989,52.9,50-54.9,Winter,0,0,0,1,1,0,1,0
1176,1,Yes,1989,41.5,40-44.9,Spring,0,1,0,0,1,0,1,0
1226,1,Yes,1989,48.9,45-49.9,Spring,0,1,0,0,1,0,1,0
1230,1,Yes,1989,33.5,30-34.9,Spring,0,1,0,0,1,0,1,0
1232,1,Yes,1989,32.2,30-34.9,Spring,0,1,0,0,1,0,1,0
1293,1,Yes,1989,35.3,35-39.9,Summer,0,0,1,0,1,0,1,0
1387,1,Yes,1989,34.7,30-34.9,Summer,0,0,1,0,1,0,1,0
1384,1,Yes,1989,43.4,40-44.9,Summer,0,0,1,0,1,0,1,0
1385,1,Yes,1989,40,40-44.9,Summer,0,0,1,0,1,0,1,0
1391,1,Yes,1989,32.8,30-34.9,Summer,0,0,1,0,1,0,1,0
1407,1,Yes,1989,34.2,30-34.9,Summer,0,0,1,0,1,0,1,0
1409,1,Yes,1989,35.2,35-39.9,Summer,0,0,1,0,1,0,1,0
1411,1,Yes,1989,39.3,35-39.9,Summer,0,0,1,0,1,0,1,0
1483,1,Yes,1989,34.5,30-34.9,Summer,0,0,1,0,1,0,1,0
1484,1,Yes,1989,34.2,30-34.9,Summer,0,0,1,0,1,0,1,0
1485,1,Yes,1989,32.6,30-34.9,Summer,0,0,1,0,1,0,1,0
1496,1,Yes,1989,34.5,30-34.9,Summer,0,0,1,0,1,0,1,0
1487,1,Yes,1989,36.2,35-39.9,Summer,0,0,1,0,1,0,1,0
1488,1,Yes,1989,40.7,40-44.9,Summer,0,0,1,0,1,0,1,0
1494,1,Yes,1989,34.7,30-34.9,Summer,0,0,1,0,1,0,1,0
1490,1,Yes,1989,38.6,35-39.9,Summer,0,0,1,0,1,0,1,0
1495,1,Yes,1989,40.2,40-44.9,Summer,0,0,1,0,1,0,1,0
1507,1,Yes,1989,34.2,30-34.9,Fall,1,0,0,0,0,0,1,0
1506,1,Yes,1989,35.2,35-39.9,Fall,1,0,0,0,0,0,1,0
1505,1,Yes,1989,42.8,40-44.9,Fall,1,0,0,0,0,0,1,0
1516,1,Yes,1989,36.7,35-39.9,Fall,1,0,0,0,0,0,1,0
1522,1,Yes,1989,35.1,35-39.9,Fall,1,0,0,0,0,0,1,0
1523,1,Yes,1989,40.8,40-44.9,Fall,1,0,0,0,0,0,1,0
1521,1,Yes,1989,63.5,60-64.9,Fall,1,0,0,0,0,0,1,0
1471,1,Yes,1989,34.2,30-34.9,Fall,1,0,0,0,0,0,1,0
1426,1,Yes,1989,38.3,35-39.9,Fall,1,0,0,0,0,0,1,0
1427,1,Yes,1989,35.5,35-39.9,Fall,1,0,0,0,0,0,1,0
1430,1,Yes,1989,37.3,35-39.9,Fall,1,0,0,0,0,0,1,0
1404,1,Yes,1989,34.5,30-34.9,Fall,1,0,0,0,0,0,1,0
1419,1,Yes,1989,48.9,45-49.9,Fall,1,0,0,0,0,0,1,0
1350,1,Yes,1990,43.3,40-44.9,Spring,0,1,0,0,1,0,1,0
1325,1,Yes,1990,36.2,35-39.9,Spring,0,1,0,0,1,0,1,0
1533,1,Yes,1990,33.1,30-34.9,Spring,0,1,0,0,1,0,1,0
1532,1,Yes,1990,36,35-39.9,Spring,0,1,0,0,1,0,1,0
1536,1,Yes,1990,33.4,30-34.9,Spring,0,1,0,0,1,0,1,0
1537,1,Yes,1990,34.5,30-34.9,Spring,0,1,0,0,1,0,1,0
1550,1,Yes,1990,34,30-34.9,Spring,0,1,0,0,1,0,1,0
1549,1,Yes,1990,39.1,35-39.9,Spring,0,1,0,0,1,0,1,0
1582,1,Yes,1990,33.8,30-34.9,Spring,0,1,0,0,1,0,1,0
1583,1,Yes,1990,34.1,30-34.9,Spring,0,1,0,0,1,0,1,0
1587,1,Yes,1990,42.1,40-44.9,Summer,0,0,1,0,1,0,1,0
1590,1,Yes,1990,37,35-39.9,Summer,0,0,1,0,1,0,1,0
1749,1,Yes,1990,31.8,30-34.9,Summer,0,0,1,0,1,0,1,0
1748,1,Yes,1990,39,35-39.9,Summer,0,0,1,0,1,0,1,0
1750,1,Yes,1990,34.8,30-34.9,Summer,0,0,1,0,1,0,1,0
1751,1,Yes,1990,33.5,30-34.9,Summer,0,0,1,0,1,0,1,0
1752,1,Yes,1990,31,30-34.9,Summer,0,0,1,0,1,0,1,0
1754,1,Yes,1990,35.6,35-39.9,Summer,0,0,1,0,1,0,1,0
1755,1,Yes,1990,36.5,35-39.9,Summer,0,0,1,0,1,0,1,0
1761,1,Yes,1990,35.7,35-39.9,Fall,1,0,0,0,0,0,1,0
1758,1,Yes,1990,43.2,40-44.9,Fall,1,0,0,0,0,0,1,0
2498,1,Yes,1990,42.9,40-44.9,Fall,1,0,0,0,0,0,1,0
2499,1,Yes,1990,41,40-44.9,Fall,1,0,0,0,0,0,1,0
2494,1,Yes,1991,34.4,30-34.9,Spring,0,1,0,0,1,0,1,0
2490,1,Yes,1991,43.8,40-44.9,Spring,0,1,0,0,1,0,1,0
2492,1,Yes,1991,41.7,40-44.9,Spring,0,1,0,0,1,0,1,0
2496,1,Yes,1991,38.9,35-39.9,Spring,0,1,0,0,1,0,1,0
2038,1,Yes,1991,39.9,35-39.9,Spring,0,1,0,0,1,0,1,0
2139,1,Yes,1991,39.1,35-39.9,Summer,0,0,1,0,1,0,1,0
2183,1,Yes,1991,37.4,35-39.9,Summer,0,0,1,0,1,0,1,0
2217,1,Yes,1991,45.6,45-49.9,Summer,0,0,1,0,1,0,1,0
2216,1,Yes,1991,28.7,20-29.9,Summer,0,0,1,0,1,0,1,0
2359,1,Yes,1991,36.5,35-39.9,Summer,0,0,1,0,1,0,1,0
2441,1,Yes,1991,49.5,45-49.9,Summer,0,0,1,0,1,0,1,0
2500,1,Yes,1991,39.9,35-39.9,Fall,1,0,0,0,0,0,1,0
2501,1,Yes,1991,37.4,35-39.9,Fall,1,0,0,0,0,0,1,0
2504,1,Yes,1991,36,35-39.9,Fall,1,0,0,0,0,0,1,0
2573,1,Yes,1991,34,30-34.9,Fall,1,0,0,0,0,0,1,0
2574,1,Yes,1991,33.8,30-34.9,Fall,1,0,0,0,0,0,1,0
2575,1,Yes,1991,38.1,35-39.9,Fall,1,0,0,0,0,0,1,0
2576,1,Yes,1991,37.4,35-39.9,Fall,1,0,0,0,0,0,1,0
2582,1,Yes,1991,37.2,35-39.9,Fall,1,0,0,0,0,0,1,0
2578,1,Yes,1991,43.7,40-44.9,Fall,1,0,0,0,0,0,1,0
2577,1,Yes,1991,45.5,45-49.9,Fall,1,0,0,0,0,0,1,0
2580,1,Yes,1991,49.5,45-49.9,Fall,1,0,0,0,0,0,1,0
2583,1,Yes,1991,52.5,50-54.9,Fall,1,0,0,0,0,0,1,0
2913,1,Yes,1992,37.2,35-39.9,Spring,0,1,0,0,1,0,1,0
2918,1,Yes,1992,35.2,35-39.9,Spring,0,1,0,0,1,0,1,0
2920,1,Yes,1992,47.9,45-49.9,Spring,0,1,0,0,1,0,1,0
2940,1,Yes,1992,36.5,35-39.9,Spring,0,1,0,0,1,0,1,0
2938,1,Yes,1992,51.3,50-54.9,Spring,0,1,0,0,1,0,1,0
3036,1,Yes,1992,41.4,40-44.9,Summer,0,0,1,0,1,0,1,0
3204,1,Yes,1992,37.3,35-39.9,Summer,0,0,1,0,1,0,1,0
3253,1,Yes,1992,32.3,30-34.9,Fall,1,0,0,0,0,0,1,0
3257,1,Yes,1992,34.8,30-34.9,Fall,1,0,0,0,0,0,1,0
3254,1,Yes,1992,38.2,35-39.9,Fall,1,0,0,0,0,0,1,0
3255,1,Yes,1992,39.3,35-39.9,Fall,1,0,0,0,0,0,1,0
3252,1,Yes,1992,46.6,45-49.9,Fall,1,0,0,0,0,0,1,0
3261,1,Yes,1992,38.7,35-39.9,Fall,1,0,0,0,0,0,1,0
3260,1,Yes,1992,55.4,55-59.9,Fall,1,0,0,0,0,0,1,0
3272,1,Yes,1992,38.7,35-39.9,Winter,0,0,0,1,1,0,1,0
3273,1,Yes,1992,38.1,35-39.9,Winter,0,0,0,1,1,0,1,0
3269,1,Yes,1992,49.6,45-49.9,Winter,0,0,0,1,1,0,1,0
3290,1,Yes,1993,34.9,30-34.9,Spring,0,1,0,0,1,0,1,0
3284,1,Yes,1993,38.3,35-39.9,Spring,0,1,0,0,1,0,1,0
3288,1,Yes,1993,36.1,35-39.9,Spring,0,1,0,0,1,0,1,0
3289,1,Yes,1993,37.1,35-39.9,Spring,0,1,0,0,1,0,1,0
3292,1,Yes,1993,37.9,35-39.9,Spring,0,1,0,0,1,0,1,0
3555,1,Yes,1993,41.6,40-44.9,Spring,0,1,0,0,1,0,1,0
3567,1,Yes,1993,48.9,45-49.9,Summer,0,0,1,0,1,0,1,0
3570,1,Yes,1993,72.4,70-79.9,Summer,0,0,1,0,1,0,1,0
3943,1,Yes,1993,46.3,45-49.9,Summer,0,0,1,0,1,0,1,0
3960,1,Yes,1993,46.2,45-49.9,Summer,0,0,1,0,1,0,1,0
4413,1,Yes,1993,37,35-39.9,Winter,0,0,0,1,1,0,1,0
4423,1,Yes,1993,37.1,35-39.9,Winter,0,0,0,1,1,0,1,0
4414,1,Yes,1993,41.2,40-44.9,Winter,0,0,0,1,1,0,1,0
4416,1,Yes,1993,42.4,40-44.9,Winter,0,0,0,1,1,0,1,0
4418,1,Yes,1993,42.4,40-44.9,Winter,0,0,0,1,1,0,1,0
4419,1,Yes,1993,40,40-44.9,Winter,0,0,0,1,1,0,1,0
4426,1,Yes,1993,47.2,45-49.9,Winter,0,0,0,1,1,0,1,0
4427,1,Yes,1994,39.8,35-39.9,Winter,0,0,0,1,1,0,1,0
4428,1,Yes,1994,61.2,60-64.9,Winter,0,0,0,1,1,0,1,0
4925,1,Yes,1994,38.5,35-39.9,Spring,0,1,0,0,1,0,1,0
4951,1,Yes,1994,40.5,40-44.9,Summer,0,0,1,0,1,0,1,0
4957,1,Yes,1994,44.8,40-44.9,Summer,0,0,1,0,1,0,1,0
4962,1,Yes,1994,36.9,35-39.9,Summer,0,0,1,0,1,0,1,0
4964,1,Yes,1994,42.7,40-44.9,Summer,0,0,1,0,1,0,1,0
